>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>
"Start Time","Station","Part","Operator","Elapsed","Product","Head Stack S/N","Disk Pack S/N","Device ID","Disk ID","Product"
"6/21/2017 3:24:47 PM","HAMR-DET5","WM68-F18-G2","1000134533","00:00:56","Astra_PA5275_A","2","E010R9J002","77508","E010R9J003","Astra_PA5275_A"

"ZName","Zone Setup","Track #","Head #","Head S/N","Iteration ID","Conf","TS_TFCSetup_AEPowerRF0","TS_TFCSetup_AEPowerRF1","TS_TFCSetup_AEPowerRF2","TS_TFCSetup_AEPowerRF3","TS_TFCSetup_AE_Sensor_DEV","TS_TFCSetup_AE_Sensor_DEV_RTDPower","TS_TFCSetup_AE_Sensor_DEV_Th","TS_TFCSetup_AE_Sensor_NMC","TS_TFCSetup_AE_Sensor_NMC_RTDPower","TS_TFCSetup_AE_Sensor_NMC_Th","TS_TFCSetup_AE_Sensor_RMS","TS_TFCSetup_AE_Sensor_RMS_RTDPower","TS_TFCSetup_AE_Sensor_RMS_Th","TS_TFCSetup_AE_Sensor_dDEV","TS_TFCSetup_AE_Sensor_dDEV_RTDPower","TS_TFCSetup_AE_Sensor_dDEV_Th","TS_TFCSetup_AE_Sensor_dNMC","TS_TFCSetup_AE_Sensor_dNMC_RTDPower","TS_TFCSetup_AE_Sensor_dNMC_Th","TS_TFCSetup_AE_Sensor_dRMS","TS_TFCSetup_AE_Sensor_dRMS_RTDPower","TS_TFCSetup_AE_Sensor_dRMS_Th","TS_TFCSetup_AE_Sensor_fdDEV","TS_TFCSetup_AE_Sensor_fdDEV_RTDPower","TS_TFCSetup_AE_Sensor_fdNMC","TS_TFCSetup_AE_Sensor_fdNMC_RTDPower","TS_TFCSetup_AE_Sensor_fdRMS","TS_TFCSetup_AE_Sensor_fdRMS_RTDPower","TS_TFCSetup_MaxPowerAtFreq","TS_TFCSetup_MaxPowerDelta","TS_TFCSetup_MechClearance (nm)","TS_TFCSetup_R_TDownPower (mW)","TS_TFCSetup_R_TDownPowerIter (mW)","TS_TFCSetup_R_TDownVoltage (V)","TS_TFCSetup_ReadTFCBO (mW)","TS_TFCSetup_ReadTFCBO_V (V)","TS_TFCSetup_TA_Sensor_A","TS_TFCSetup_TA_Sensor_A_RTDPower","TS_TFCSetup_TA_Sensor_A_Th","TS_TFCSetup_TA_Sensor_D","TS_TFCSetup_TA_Sensor_D_RTDPower","TS_TFCSetup_TA_Sensor_D_Th","TS_TFCSetup_TD_DetectedBy","TS_TFCSetup_TD_TFC_Power (mW)","TS_TFCSetup_TS_TFC_R (Ohm)","TS_TFCSetup_WriteTFCBO (mW)","TS_TFCSetup_WriteTFCBO_V (V)"
"Zone2","Astra_MD_PA5275",102120,1,"WM68HD22",0,10,,,,,6.49955459362405E-02,,,0.245109585838909,,,0.784453081902772,,,-2.14623350052937E-04,,,2.31727728553268E-03,,,2.27344891743958E-05,,,-4.01522118864008E-04,,-3.41643455257175E-03,,-1.52034286833838E-04,,,,,,,,,,0,,,0,,,,40.0578727722168,,,
"Zone2","Astra_MD_PA5275",102120,1,"WM68HD22",0,11,,,,,6.56218217836359E-02,,,0.434518147956616,,,0.78394522313124,,,6.29443393165238E-04,,,3.80057321107425E-02,,,9.31034378611105E-04,,,-7.86689460962667E-05,,1.51165122854111E-02,,1.20378188436859E-04,,,,,,,,,,0,,,0,,,,43.9803504943848,,,
"Zone2","Astra_MD_PA5275",102120,1,"WM68HD22",0,12,,,,,6.58416323430444E-02,,,0.243468851996615,,,0.790067942970042,,,1.05649969621677E-04,,,-2.0487680596403E-04,,,7.01122127027067E-04,,,-9.81019269373165E-05,,8.2724122514267E-04,,8.34778341995679E-05,,,,,,,,,,0,,,0,,,,48.0662651062012,,,
"Zone2","Astra_MD_PA5275",102120,1,"WM68HD22",0,13,,,,,5.83216990318039E-02,,,0.223722492687567,,,0.77972420661463,,,-9.11559514657747E-04,,,-2.63218567332712E-02,,,-5.27074392862522E-04,,,-1.28348412550099E-04,,-7.95524695917582E-03,,-2.95982643319104E-04,,,,,,,,,,0,,,0,,,,51.9887390136719,,,
"Zone2","Astra_MD_PA5275",102120,1,"WM68HD22",0,14,,,,,6.08829818549527E-02,,,0.314313487275633,,,0.786092679912618,,,-6.19182058431538E-04,,,8.84630348645029E-03,,,-4.96387387781023E-04,,,-2.27797329446555E-04,,6.89254718216439E-03,,-3.94339029012253E-04,,,,,,,,,,0,,,0,,,,56.0746536254883,,,
"Zone2","Astra_MD_PA5275",102120,1,"WM68HD22",0,15,,,,,6.16431108334179E-02,,,0.214845157385141,,,0.782739811560423,,,4.1474139416463E-04,,,-1.10850404578138E-03,,,3.76555595683876E-04,,,7.86938920385199E-05,,-1.14984190549586E-03,,-4.59547000005553E-05,,,,,,,,,,0,,,0,,,,59.9971313476563,,,
"Zone2","Astra_MD_PA5275",102120,1,"WM68HD22",0,16,,,,,6.30630863201282E-02,,,0.291765689757749,,,0.788170007765456,,,2.7789889702299E-04,,,-2.87417789404577E-03,,,2.64797916008381E-04,,,2.51742378744243E-04,,-9.95624876472901E-03,,8.45314111241809E-05,,,,,,,,,,0,,,0,,,,63.9196090698242,,,
"Zone2","Astra_MD_PA5275",102120,1,"WM68HD22",0,17,,,,,6.31811057258796E-02,,,0.316028300258451,,,0.791220914424561,,,1.92047895297929E-04,,,1.26346385958053E-02,,,1.0590268945925E-03,,,1.62812442192134E-04,,6.88332315797945E-04,,2.14086747242321E-04,,,,,,,,,,0,,,0,,,,68.0055236816406,,,
"Zone2","Astra_MD_PA5275",102120,1,"WM68HD22",0,18,,,,,6.48316815580756E-02,,,0.402129885126762,,,0.786351330564982,,,2.20842941889864E-04,,,1.37810806348701E-02,,,-2.27096632786872E-04,,,2.40079381472016E-04,,9.51750109701963E-03,,1.02533359525861E-04,,,,,,,,,,0,,,0,,,,71.9279937744141,,,
"Zone2","Astra_MD_PA5275",102120,1,"WM68HD22",0,19,,,,,6.47558645502597E-02,,,0.171788238678354,,,0.788375938436185,,,1.96638758310086E-04,,,-1.80111304464967E-02,,,-3.55249665609343E-04,,,2.76945828526813E-04,,3.99899448423613E-03,,3.3743441737212E-05,,,,,,,,,,0,,,0,,,,76.0139083862305,,,
"Zone2","Astra_MD_PA5275",102120,1,"WM68HD22",0,20,,,,,6.38701315558179E-02,,,0.243152012083487,,,0.790650765082405,,,-1.20067794153546E-04,,,-1.98514091734288E-02,,,5.3686611970519E-04,,,-9.20138573968806E-05,,-1.08157253361844E-02,,5.75969775048337E-05,,,,,,,,,,0,,,0,,,,79.9363861083984,,,
"Zone2","Astra_MD_PA5275",102120,1,"WM68HD22",0,21,,,,,6.56659807469797E-02,,,0.189974111135394,,,0.791164832320814,,,1.50503335978375E-04,,,3.00734618538349E-03,,,4.61191477351006E-04,,,-2.90772269914079E-04,,-8.55327724344358E-03,,-1.18969213849677E-04,,,,,,,,,,0,,,0,,,,82.0610580444336,,,
"Zone2","Astra_MD_PA5275",102120,1,"WM68HD22",0,22,,,,,6.16364474140441E-02,,,0.308003360434083,,,0.783660315292934,,,-5.46679104676836E-04,,,1.58719294238421E-02,,,-1.71086536396402E-03,,,-3.76325683484734E-04,,5.68395430526199E-03,,-6.95343362172966E-04,,,,,,,,,,0,,,0,,,,84.0223007202148,,,
"Zone2","Astra_MD_PA5275",102120,1,"WM68HD22",0,23,,,,,6.48560818579864E-02,,,0.158024592410299,,,0.791340979225732,,,-2.06476753126928E-04,,,-8.14525489536743E-03,,,4.49071377860252E-05,,,-1.28120611215804E-04,,1.05999739532016E-03,,-2.02931090699323E-04,,,,,,,,,,0,,,0,,,,85.983528137207,,,
"Zone2","Astra_MD_PA5275",102120,1,"WM68HD22",0,24,,,,,6.80880438414605E-02,,,0.26639260039186,,,0.788773002017066,,,1.64477899762767E-03,,,-1.06083052408441E-02,,,1.30343548917072E-03,,,5.02340537851018E-04,,-5.39061619813208E-04,,4.55441884087101E-04,,,,,,,,,,0,,,0,,,,87.9447708129883,,,
"Zone2","Astra_MD_PA5275",102120,1,"WM68HD22",0,25,,,,,6.66026561542636E-02,,,0.281119469593299,,,0.796847579449761,,,4.27462260524514E-04,,,3.01266396578653E-02,,,1.34770320654865E-03,,,4.02352213437458E-04,,1.33062440539005E-02,,8.34762542459217E-04,,,,,,,,,,0,,,0,,,,90.0694427490234,,,
"Zone2","Astra_MD_PA5275",102120,1,"WM68HD22",0,26,,,,,6.93378474909015E-02,,,0.416838581086199,,,0.788763076323196,,,3.05881000505145E-04,,,3.68206374796114E-02,,,-2.42924652444345E-06,,,2.32897858496694E-04,,1.71840487334715E-02,,2.17542163980289E-04,,,,,,,,,,0,,,0,,,,92.0306854248047,,,
"Zone2","Astra_MD_PA5275",102120,1,"WM68HD22",0,27,,,,,7.01066430207439E-02,,,0.221159444814378,,,0.786046219753016,,,8.93309564685979E-04,,,-1.52862626701626E-02,,,-2.75370836033062E-03,,,2.2308592333516E-04,,-5.22504923257971E-03,,-9.0146942085488E-04,,,,,,,,,,0,,,0,,,,93.9919204711914,,,
"Zone2","Astra_MD_PA5275",102120,1,"WM68HD22",0,28,,,,,6.82214240172978E-02,,,0.207860893866077,,,0.795314958824264,,,-2.84621451335432E-04,,,-5.32768559956194E-02,,,1.67033957142982E-03,,,-2.70348277669422E-04,,-2.53272499222396E-02,,7.7614326509526E-05,,,,,,,,,,0,,,0,,,,95.9531707763672,,,
"Zone2","Astra_MD_PA5275",102120,1,"WM68HD22",0,29,,,,,6.77138231083093E-02,,,0.355614826785236,,,0.792262160542547,,,-5.85626509549316E-04,,,3.29070464620124E-02,,,1.52130951820542E-03,,,-5.86196511594962E-04,,-1.92399096838975E-03,,3.65597238034526E-04,,,,,,,,,,0,,,0,,,,98.0778350830078,,,
"Zone2","Astra_MD_PA5275",102120,1,"WM68HD22",0,30,,,,,6.15427400706195E-02,,,0.150089564068843,,,0.793622626835185,,,-1.6345658321178E-03,,,-1.41391691112338E-02,,,-4.14187595645119E-04,,,-1.06640123091857E-03,,-4.34173418541554E-03,,-3.14714023812171E-04,,,,,,,,,,0,,,0,,,,100.039077758789,,,
"Zone2","Astra_MD_PA5275",102120,1,"WM68HD22",0,31,,,,,6.35366386597997E-02,,,0.162503993432474,,,0.801156328258834,,,-1.06493516200287E-03,,,-0.049231849619283,,,2.2674871207099E-03,,,-7.19270905473764E-04,,-1.90309100135634E-02,,7.43051380856654E-04,,,,,,,,,,0,,,0,,,,102.000312805176,,,
"Zone2","Astra_MD_PA5275",102120,1,"WM68HD22",0,32,,,,,7.14891629847674E-02,,,0.239438709615881,,,0.797805808669498,,,2.53575000768915E-03,,,2.27787515636047E-02,,,1.06646414093616E-03,,,9.66303056057362E-04,,4.2158431239227E-03,,8.02352054597765E-04,,,,,,,,,,0,,,0,,,,103.961555480957,,,
"Zone2","Astra_MD_PA5275",102120,1,"WM68HD22",0,33,,,,,0.066942902873182,,,0.225337680219606,,,0.799321785849517,,,8.68396063572697E-04,,,1.60188766483045E-02,,,-4.67699892582962E-04,,,9.35255252730228E-04,,0.021370341309949,,-7.17706246798732E-05,,,,,,,,,,0,,,0,,,,105.922790527344,,,
"Zone2","Astra_MD_PA5275",102120,1,"WM68HD22",0,34,,,,,7.04626548980333E-02,,,0.304951227534074,,,0.806089870938337,,,-2.51230919942736E-04,,,1.60337462091672E-02,,,2.02746827965548E-03,,,5.37715394516164E-04,,2.11668062235004E-02,,-1.37884133419529E-04,,,,,,,,,,0,,,0,,,,108.047470092773,,,
"Zone2","Astra_MD_PA5275",102120,1,"WM68HD22",0,35,,,,,6.98551740529104E-02,,,0.244831853981628,,,0.811258506027233,,,7.12758698213161E-04,,,4.77106734087033E-03,,,2.92143162835432E-03,,,4.96656206527619E-04,,3.91330838310279E-03,,5.77241974763554E-05,,,,,,,,,,0,,,0,,,,110.00870513916,,,
"Zone2","Astra_MD_PA5275",102120,1,"WM68HD22",0,36,,,,,6.91290828219299E-02,,,0.207858115996797,,,0.809755397996611,,,-3.39982726333672E-04,,,-2.47530533671006E-02,,,9.34494584172133E-04,,,-2.83697586603657E-04,,-1.32318655852779E-02,,3.96168880446399E-04,,,,,,,,,,0,,,0,,,,111.969940185547,,,
"Zone2","Astra_MD_PA5275",102120,1,"WM68HD22",0,37,,,,,7.45916670637131E-02,,,0.418257343888487,,,0.816399682853605,,,1.20752579014901E-03,,,4.42132504479862E-02,,,1.31069624623156E-03,,,-2.34054789683255E-04,,1.28424980766884E-02,,7.54862372134405E-05,,,,,,,,,,0,,,0,,,,113.931182861328,,,
"Zone2","Astra_MD_PA5275",102120,1,"WM68HD22",0,38,,,,,7.03357971625576E-02,,,0.284186508837586,,,0.811719263389687,,,2.9533573471426E-04,,,1.86808934146481E-02,,,4.80643686095742E-04,,,-5.13497249761092E-04,,1.85617042621817E-04,,-5.53953996879603E-04,,,,,,,,,,0,,,0,,,,116.055847167969,,,
"Zone2","Astra_MD_PA5275",102120,1,"WM68HD22",0,39,,,,,7.29000968774329E-02,,,0.337508547300653,,,0.808593590947947,,,-4.14001149208146E-04,,,-1.97627593910547E-02,,,-0.001910491829413,,,-4.25938682881414E-04,,-1.59082315070229E-02,,-1.0866756418141E-03,,,,,,,,,,0,,,0,,,,118.01708984375,,,
"Zone2","Astra_MD_PA5275",102120,1,"WM68HD22",0,40,,,,,0.072818325731362,,,0.184874780722732,,,0.811627433544982,,,6.32898067151353E-04,,,-2.53186213279407E-02,,,-2.34111832389156E-05,,,4.04361937312911E-04,,-1.04206393443727E-02,,-1.07292580625007E-03,,,,,,,,,,0,,,0,,,,119.978324890137,,,
"Zone2","Astra_MD_PA5275",102120,1,"WM68HD22",0,41,,,,,7.89449811010648E-02,,,0.334854215578263,,,0.817816448711757,,,1.54108822325979E-03,,,-6.76697717717775E-04,,,2.35128365718623E-03,,,4.46114164269704E-04,,-5.84180862004031E-03,,-1.04266497365951E-05,,,,,,,,,,0,,,0,,,,121.939567565918,,,
"Zone2","Astra_MD_PA5275",102120,1,"WM68HD22",0,42,,,,,7.45479377109939E-02,,,0.420959237574086,,,0.804791147110894,,,4.23310848109736E-04,,,5.77800760125044E-02,,,-1.67313492414098E-03,,,8.18783551479154E-05,,1.62025920277455E-02,,-1.34252121342734E-05,,,,,,,,,,0,,,0,,,,124.064239501953,,,
"Zone2","Astra_MD_PA5275",102120,1,"WM68HD22",0,43,,,,,0.278776480151608,,,-5.66825880650136E-02,,,1.10571614779127,,,4.89074094873725E-02,,,-9.58259877754072E-02,,,7.04615065246128E-02,,,1.50467528548238E-02,,-2.34981637996888E-02,,0.022153491347575,,,,,,,,,,0,,,0,,,,126.025482177734,,,

"ZName","Zone Setup","Track #","Head #","Head S/N","Statistic Type","Conf","TS_TFCSetup_AEPowerRF0","TS_TFCSetup_AEPowerRF1","TS_TFCSetup_AEPowerRF2","TS_TFCSetup_AEPowerRF3","TS_TFCSetup_AE_Sensor_DEV","TS_TFCSetup_AE_Sensor_DEV_RTDPower","TS_TFCSetup_AE_Sensor_DEV_Th","TS_TFCSetup_AE_Sensor_NMC","TS_TFCSetup_AE_Sensor_NMC_RTDPower","TS_TFCSetup_AE_Sensor_NMC_Th","TS_TFCSetup_AE_Sensor_RMS","TS_TFCSetup_AE_Sensor_RMS_RTDPower","TS_TFCSetup_AE_Sensor_RMS_Th","TS_TFCSetup_AE_Sensor_dDEV","TS_TFCSetup_AE_Sensor_dDEV_RTDPower","TS_TFCSetup_AE_Sensor_dDEV_Th","TS_TFCSetup_AE_Sensor_dNMC","TS_TFCSetup_AE_Sensor_dNMC_RTDPower","TS_TFCSetup_AE_Sensor_dNMC_Th","TS_TFCSetup_AE_Sensor_dRMS","TS_TFCSetup_AE_Sensor_dRMS_RTDPower","TS_TFCSetup_AE_Sensor_dRMS_Th","TS_TFCSetup_AE_Sensor_fdDEV","TS_TFCSetup_AE_Sensor_fdDEV_RTDPower","TS_TFCSetup_AE_Sensor_fdNMC","TS_TFCSetup_AE_Sensor_fdNMC_RTDPower","TS_TFCSetup_AE_Sensor_fdRMS","TS_TFCSetup_AE_Sensor_fdRMS_RTDPower","TS_TFCSetup_MaxPowerAtFreq","TS_TFCSetup_MaxPowerDelta","TS_TFCSetup_MechClearance (nm)","TS_TFCSetup_R_TDownPower (mW)","TS_TFCSetup_R_TDownPowerIter (mW)","TS_TFCSetup_R_TDownVoltage (V)","TS_TFCSetup_ReadTFCBO (mW)","TS_TFCSetup_ReadTFCBO_V (V)","TS_TFCSetup_TA_Sensor_A","TS_TFCSetup_TA_Sensor_A_RTDPower","TS_TFCSetup_TA_Sensor_A_Th","TS_TFCSetup_TA_Sensor_D","TS_TFCSetup_TA_Sensor_D_RTDPower","TS_TFCSetup_TA_Sensor_D_Th","TS_TFCSetup_TD_DetectedBy","TS_TFCSetup_TD_TFC_Power (mW)","TS_TFCSetup_TS_TFC_R (Ohm)","TS_TFCSetup_WriteTFCBO (mW)","TS_TFCSetup_WriteTFCBO_V (V)"
"Zone2","Astra_MD_PA5275",102120,1,"WM68HD22","Avg",0,0.208077910468825,3.22039988273454E-02,0.129117301170402,1.15648793005178E-02,0.066435943986457,124.14508153822,0.167040541515093,0.380658260845553,0,0.573554001615976,0.782591246513524,124.429598785287,0.943489119639856,0,0,2.31791882853728E-02,0,0,8.44503111884864E-02,0,0,3.34355182915824E-02,0,0,0,0,0,0,431.640625,4.18443938770548,0,124.14508153822,124.14508153822,3.65368087350709,94.1450815382198,3.18173987418356,0,0,1,0,0,1,3,0.00100000004749745,107.53050994873,54.1450815382198,2.41293353182809
"Zone2","Astra_MD_PA5275",102120,1,"WM68HD22","Avg",1,,,,,5.42882298514848E-02,,,5.00234887976876E-02,,,0.780741992403399,,,0,,,0,,,0,,,0,,0,,0,,,,,,,,,,0,,,0,,,,3.93840456008911,,,
"Zone2","Astra_MD_PA5275",102120,1,"WM68HD22","Avg",2,,,,,6.31899256903422E-02,,,0.327870643303061,,,0.781205297511645,,,-4.04573070736956E-04,,,-6.57927546237656E-03,,,-7.50603295225489E-04,,,-1.25049854549849E-04,,-2.03359417401389E-03,,-2.32004648064212E-04,,,,,,,,,,0,,,0,,,,8.02431774139404,,,
"Zone2","Astra_MD_PA5275",102120,1,"WM68HD22","Avg",3,,,,,5.50399574637198E-02,,,0.300650408599531,,,0.779009453725081,,,9.38675085687995E-05,,,3.12955439698771E-02,,,-2.1634044910129E-04,,,-1.57346568149509E-05,,8.94545985191971E-03,,-1.49890167251162E-04,,,,,,,,,,0,,,0,,,,11.9467945098877,,,
"Zone2","Astra_MD_PA5275",102120,1,"WM68HD22","Avg",4,,,,,5.85479612108678E-02,,,0.170769672704834,,,0.777919938540557,,,-5.79637703079625E-04,,,-1.96170492367591E-02,,,-4.10239659569563E-04,,,-1.54241826646574E-04,,-2.36557536519156E-03,,-1.23760217119634E-04,,,,,,,,,,0,,,0,,,,16.0327072143555,,,
"Zone2","Astra_MD_PA5275",102120,1,"WM68HD22","Avg",5,,,,,6.22681045130369E-02,,,0.104066797571106,,,0.776394297915873,,,9.02571760896723E-04,,,-2.45472061869751E-02,,,-3.26551987339436E-04,,,2.64297201755477E-04,,-1.00228304204104E-02,,-4.0567625908145E-05,,,,,,,,,,0,,,0,,,,19.9551849365234,,,
"Zone2","Astra_MD_PA5275",102120,1,"WM68HD22","Avg",6,,,,,0.062969079754696,,,0.476356574189181,,,0.777198514579195,,,5.5206081475794E-04,,,3.81583420893132E-02,,,-9.00835152794933E-05,,,3.49098118508007E-04,,6.83876977141156E-03,,1.0898882552471E-04,,,,,,,,,,0,,,0,,,,24.0410976409912,,,
"Zone2","Astra_MD_PA5275",102120,1,"WM68HD22","Avg",7,,,,,6.36282717032828E-02,,,0.244110691668538,,,0.779902054463085,,,1.6984280757235E-04,,,1.74871503499306E-02,,,4.3801028618476E-04,,,2.06818461839685E-04,,8.72696025380867E-03,,3.51148731051829E-04,,,,,,,,,,0,,,0,,,,27.9635734558105,,,
"Zone2","Astra_MD_PA5275",102120,1,"WM68HD22","Avg",8,,,,,6.67143322900522E-02,,,0.226551937869155,,,0.784271015367401,,,4.67666077180707E-04,,,-3.11928643600068E-02,,,8.83136362168731E-04,,,1.52195704443114E-04,,-6.93036566389733E-03,,5.50769304753311E-04,,,,,,,,,,0,,,0,,,,32.049488067627,,,
"Zone2","Astra_MD_PA5275",102120,1,"WM68HD22","Avg",9,,,,,6.05809921391343E-02,,,0.130153334273482,,,0.776489134550895,,,-3.8051113633465E-04,,,-1.42297556372065E-02,,,-4.26168327082699E-04,,,-2.19278831933525E-04,,-9.27285665319582E-03,,9.99748745136358E-05,,,,,,,,,,0,,,0,,,,35.9719581604004,,,
"Zone2","Astra_MD_PA5275",102120,1,"WM68HD22","Avg",10,,,,,6.49955459362405E-02,,,0.245109585838909,,,0.784453081902772,,,-2.14623350052937E-04,,,2.31727728553268E-03,,,2.27344891743958E-05,,,-4.01522118864008E-04,,-3.41643455257175E-03,,-1.52034286833838E-04,,,,,,,,,,0,,,0,,,,40.0578727722168,,,
"Zone2","Astra_MD_PA5275",102120,1,"WM68HD22","Avg",11,,,,,6.56218217836359E-02,,,0.434518147956616,,,0.78394522313124,,,6.29443393165238E-04,,,3.80057321107425E-02,,,9.31034378611105E-04,,,-7.86689460962667E-05,,1.51165122854111E-02,,1.20378188436859E-04,,,,,,,,,,0,,,0,,,,43.9803504943848,,,
"Zone2","Astra_MD_PA5275",102120,1,"WM68HD22","Avg",12,,,,,6.58416323430444E-02,,,0.243468851996615,,,0.790067942970042,,,1.05649969621677E-04,,,-2.0487680596403E-04,,,7.01122127027067E-04,,,-9.81019269373165E-05,,8.2724122514267E-04,,8.34778341995679E-05,,,,,,,,,,0,,,0,,,,48.0662651062012,,,
"Zone2","Astra_MD_PA5275",102120,1,"WM68HD22","Avg",13,,,,,5.83216990318039E-02,,,0.223722492687567,,,0.77972420661463,,,-9.11559514657747E-04,,,-2.63218567332712E-02,,,-5.27074392862522E-04,,,-1.28348412550099E-04,,-7.95524695917582E-03,,-2.95982643319104E-04,,,,,,,,,,0,,,0,,,,51.9887390136719,,,
"Zone2","Astra_MD_PA5275",102120,1,"WM68HD22","Avg",14,,,,,6.08829818549527E-02,,,0.314313487275633,,,0.786092679912618,,,-6.19182058431538E-04,,,8.84630348645029E-03,,,-4.96387387781023E-04,,,-2.27797329446555E-04,,6.89254718216439E-03,,-3.94339029012253E-04,,,,,,,,,,0,,,0,,,,56.0746536254883,,,
"Zone2","Astra_MD_PA5275",102120,1,"WM68HD22","Avg",15,,,,,6.16431108334179E-02,,,0.214845157385141,,,0.782739811560423,,,4.1474139416463E-04,,,-1.10850404578138E-03,,,3.76555595683876E-04,,,7.86938920385199E-05,,-1.14984190549586E-03,,-4.59547000005553E-05,,,,,,,,,,0,,,0,,,,59.9971313476563,,,
"Zone2","Astra_MD_PA5275",102120,1,"WM68HD22","Avg",16,,,,,6.30630863201282E-02,,,0.291765689757749,,,0.788170007765456,,,2.7789889702299E-04,,,-2.87417789404577E-03,,,2.64797916008381E-04,,,2.51742378744243E-04,,-9.95624876472901E-03,,8.45314111241809E-05,,,,,,,,,,0,,,0,,,,63.9196090698242,,,
"Zone2","Astra_MD_PA5275",102120,1,"WM68HD22","Avg",17,,,,,6.31811057258796E-02,,,0.316028300258451,,,0.791220914424561,,,1.92047895297929E-04,,,1.26346385958053E-02,,,1.0590268945925E-03,,,1.62812442192134E-04,,6.88332315797945E-04,,2.14086747242321E-04,,,,,,,,,,0,,,0,,,,68.0055236816406,,,
"Zone2","Astra_MD_PA5275",102120,1,"WM68HD22","Avg",18,,,,,6.48316815580756E-02,,,0.402129885126762,,,0.786351330564982,,,2.20842941889864E-04,,,1.37810806348701E-02,,,-2.27096632786872E-04,,,2.40079381472016E-04,,9.51750109701963E-03,,1.02533359525861E-04,,,,,,,,,,0,,,0,,,,71.9279937744141,,,
"Zone2","Astra_MD_PA5275",102120,1,"WM68HD22","Avg",19,,,,,6.47558645502597E-02,,,0.171788238678354,,,0.788375938436185,,,1.96638758310086E-04,,,-1.80111304464967E-02,,,-3.55249665609343E-04,,,2.76945828526813E-04,,3.99899448423613E-03,,3.3743441737212E-05,,,,,,,,,,0,,,0,,,,76.0139083862305,,,
"Zone2","Astra_MD_PA5275",102120,1,"WM68HD22","Avg",20,,,,,6.38701315558179E-02,,,0.243152012083487,,,0.790650765082405,,,-1.20067794153546E-04,,,-1.98514091734288E-02,,,5.3686611970519E-04,,,-9.20138573968806E-05,,-1.08157253361844E-02,,5.75969775048337E-05,,,,,,,,,,0,,,0,,,,79.9363861083984,,,
"Zone2","Astra_MD_PA5275",102120,1,"WM68HD22","Avg",21,,,,,6.56659807469797E-02,,,0.189974111135394,,,0.791164832320814,,,1.50503335978375E-04,,,3.00734618538349E-03,,,4.61191477351006E-04,,,-2.90772269914079E-04,,-8.55327724344358E-03,,-1.18969213849677E-04,,,,,,,,,,0,,,0,,,,82.0610580444336,,,
"Zone2","Astra_MD_PA5275",102120,1,"WM68HD22","Avg",22,,,,,6.16364474140441E-02,,,0.308003360434083,,,0.783660315292934,,,-5.46679104676836E-04,,,1.58719294238421E-02,,,-1.71086536396402E-03,,,-3.76325683484734E-04,,5.68395430526199E-03,,-6.95343362172966E-04,,,,,,,,,,0,,,0,,,,84.0223007202148,,,
"Zone2","Astra_MD_PA5275",102120,1,"WM68HD22","Avg",23,,,,,6.48560818579864E-02,,,0.158024592410299,,,0.791340979225732,,,-2.06476753126928E-04,,,-8.14525489536743E-03,,,4.49071377860252E-05,,,-1.28120611215804E-04,,1.05999739532016E-03,,-2.02931090699323E-04,,,,,,,,,,0,,,0,,,,85.983528137207,,,
"Zone2","Astra_MD_PA5275",102120,1,"WM68HD22","Avg",24,,,,,6.80880438414605E-02,,,0.26639260039186,,,0.788773002017066,,,1.64477899762767E-03,,,-1.06083052408441E-02,,,1.30343548917072E-03,,,5.02340537851018E-04,,-5.39061619813208E-04,,4.55441884087101E-04,,,,,,,,,,0,,,0,,,,87.9447708129883,,,
"Zone2","Astra_MD_PA5275",102120,1,"WM68HD22","Avg",25,,,,,6.66026561542636E-02,,,0.281119469593299,,,0.796847579449761,,,4.27462260524514E-04,,,3.01266396578653E-02,,,1.34770320654865E-03,,,4.02352213437458E-04,,1.33062440539005E-02,,8.34762542459217E-04,,,,,,,,,,0,,,0,,,,90.0694427490234,,,
"Zone2","Astra_MD_PA5275",102120,1,"WM68HD22","Avg",26,,,,,6.93378474909015E-02,,,0.416838581086199,,,0.788763076323196,,,3.05881000505145E-04,,,3.68206374796114E-02,,,-2.42924652444345E-06,,,2.32897858496694E-04,,1.71840487334715E-02,,2.17542163980289E-04,,,,,,,,,,0,,,0,,,,92.0306854248047,,,
"Zone2","Astra_MD_PA5275",102120,1,"WM68HD22","Avg",27,,,,,7.01066430207439E-02,,,0.221159444814378,,,0.786046219753016,,,8.93309564685979E-04,,,-1.52862626701626E-02,,,-2.75370836033062E-03,,,2.2308592333516E-04,,-5.22504923257971E-03,,-9.0146942085488E-04,,,,,,,,,,0,,,0,,,,93.9919204711914,,,
"Zone2","Astra_MD_PA5275",102120,1,"WM68HD22","Avg",28,,,,,6.82214240172978E-02,,,0.207860893866077,,,0.795314958824264,,,-2.84621451335432E-04,,,-5.32768559956194E-02,,,1.67033957142982E-03,,,-2.70348277669422E-04,,-2.53272499222396E-02,,7.7614326509526E-05,,,,,,,,,,0,,,0,,,,95.9531707763672,,,
"Zone2","Astra_MD_PA5275",102120,1,"WM68HD22","Avg",29,,,,,6.77138231083093E-02,,,0.355614826785236,,,0.792262160542547,,,-5.85626509549316E-04,,,3.29070464620124E-02,,,1.52130951820542E-03,,,-5.86196511594962E-04,,-1.92399096838975E-03,,3.65597238034526E-04,,,,,,,,,,0,,,0,,,,98.0778350830078,,,
